consolidated_longitude,consolidated_latitude,nbre_pdc,code_departement,point
-1.591795,47.197913,4,44,POINT (-1.591795 47.197913)
-1.59145925,49.63226055,40,50,POINT (-1.59145925 49.63226055)
-1.59105,47.262201,2,44,POINT (-1.59105 47.262201)
-1.59103,43.437927,2,64,POINT (-1.59103 43.437927)
-1.590963,47.735648,4,44,POINT (-1.590963 47.735648)
-1.590353,46.733522,6,85,POINT (-1.590353 46.733522)
-1.5903001,49.5635953,2,50,POINT (-1.5903001 49.5635953)
-1.59,48.15,1,35,POINT (-1.59 48.15)
-1.58914992,47.26239792,11,44,POINT (-1.58914992 47.26239792)
-1.5877092,48.8381083,2,50,POINT (-1.5877092 48.8381083)
-1.586527,43.444202,2,64,POINT (-1.586527 43.444202)
-1.586281,48.115374,1,35,POINT (-1.586281 48.115374)
-1.584179,48.116282,2,35,POINT (-1.584179 48.116282)
-1.582848,47.123621,4,44,POINT (-1.582848 47.123621)
-1.580587,47.127249,4,44,POINT (-1.580587 47.127249)
-1.58056,47.011961,4,44,POINT (-1.58056 47.011961)
-1.5804867,48.8468776,2,50,POINT (-1.5804867 48.8468776)
-1.57997,47.500873,4,44,POINT (-1.57997 47.500873)
-1.579452,49.639744,2,50,POINT (-1.579452 49.639744)
-1.5794053,49.0965681,2,50,POINT (-1.5794053 49.0965681)
-1.579401,43.313419,2,64,POINT (-1.579401 43.313419)
-1.57887062,43.35958975,4,64,POINT (-1.57887062 43.35958975)
-1.57682,46.41642,4,85,POINT (-1.57682 46.41642)
-1.57662868,47.19260692,17,44,POINT (-1.57662868 47.19260692)
-1.5765,46.967023,4,44,POINT (-1.5765 46.967023)
-1.576197,47.253201,6,44,POINT (-1.576197 47.253201)
-1.574867,48.427132,2,35,POINT (-1.574867 48.427132)
-1.57200064,47.19327037,11,44,POINT (-1.57200064 47.19327037)
-1.571767,49.639352,2,50,POINT (-1.571767 49.639352)
-1.5701226,48.8164751,2,50,POINT (-1.5701226 48.8164751)
-1.5683501,48.8327924,2,50,POINT (-1.5683501 48.8327924)
-1.5673533,48.7743602,2,50,POINT (-1.5673533 48.7743602)
-1.565975,43.476482,2,64,POINT (-1.565975 43.476482)
-1.565538,49.654175,2,50,POINT (-1.565538 49.654175)
-1.564567,48.533131,2,35,POINT (-1.564567 48.533131)
-1.5640155,49.200886,2,50,POINT (-1.5640155 49.200886)
-1.563354,43.480667,2,64,POINT (-1.563354 43.480667)
-1.55942,43.483299,2,64,POINT (-1.55942 43.483299)
-1.5594199895858765,43.483299255371094,2,64,POINT (-1.5594199895858765 43.483299255371094)
-1.558977,47.384186,4,44,POINT (-1.558977 47.384186)
-1.5588047504425049,43.480716705322266,2,64,POINT (-1.5588047504425049 43.480716705322266)
-1.5588047,43.4807174,2,64,POINT (-1.5588047 43.4807174)
-1.55854,47.26109,5,44,POINT (-1.55854 47.26109)
-1.5585,47.2611,5,44,POINT (-1.5585 47.2611)
-1.55827,47.26161,5,44,POINT (-1.55827 47.26161)
-1.55734,47.2201,1,44,POINT (-1.55734 47.2201)
-1.557107,43.485298,2,64,POINT (-1.557107 43.485298)
-1.5571069717407227,43.48529815673828,2,64,POINT (-1.5571069717407227 43.48529815673828)
-1.5568028,48.9774889,2,50,POINT (-1.5568028 48.9774889)
-1.554001,43.477989,2,64,POINT (-1.554001 43.477989)
-1.550943,43.432129,2,64,POINT (-1.550943 43.432129)
-1.55033209,48.83297261,4,50,POINT (-1.55033209 48.83297261)
-1.549645,43.353794,2,64,POINT (-1.549645 43.353794)
-1.548945,43.486942,2,64,POINT (-1.548945 43.486942)
-1.54881175,48.83723465,4,50,POINT (-1.54881175 48.83723465)
-1.546907,43.477184,2,64,POINT (-1.546907 43.477184)
-1.5463226,49.2894615,2,50,POINT (-1.5463226 49.2894615)
-1.546061,47.160554,6,44,POINT (-1.546061 47.160554)
-1.545058,47.15598,4,44,POINT (-1.545058 47.15598)
-1.5438988,48.5689511,2,35,POINT (-1.5438988 48.5689511)
-1.54363498,43.49646422,5,64,POINT (-1.54363498 43.49646422)
-1.542654,43.499855,2,64,POINT (-1.542654 43.499855)
-1.54207,48.569,2,35,POINT (-1.54207 48.569)
-1.541063,47.160351,4,44,POINT (-1.541063 47.160351)
-1.540393,47.112585,2,44,POINT (-1.540393 47.112585)
-1.539585,47.214234,1,44,POINT (-1.539585 47.214234)
-1.537558,48.334044,2,35,POINT (-1.537558 48.334044)
-1.537462,47.207745,2,44,POINT (-1.537462 47.207745)
-1.536036,47.152214,2,44,POINT (-1.536036 47.152214)
-1.5355451,49.2189767,2,50,POINT (-1.5355451 49.2189767)
-1.5336486,47.1792294,3,44,POINT (-1.5336486 47.1792294)
-1.531968,47.553973,4,44,POINT (-1.531968 47.553973)
-1.5312669,49.21197641,3,50,POINT (-1.5312669 49.21197641)
-1.53047358,48.12114958,2,35,POINT (-1.53047358 48.12114958)
-1.530352,47.342459,4,44,POINT (-1.530352 47.342459)
-1.5296983,49.3863739,2,50,POINT (-1.5296983 49.3863739)
-1.528599,43.49427,2,64,POINT (-1.528599 43.49427)
-1.527865,47.242816,2,44,POINT (-1.527865 47.242816)
-1.5276278,49.2121913,2,50,POINT (-1.5276278 49.2121913)
-1.527051,47.342284,4,44,POINT (-1.527051 47.342284)
-1.52703596,46.41313532,2,85,POINT (-1.52703596 46.41313532)
-1.5263958,43.4252619,1,64,POINT (-1.5263958 43.4252619)
-1.526,48.8227,1,50,POINT (-1.526 48.8227)
-1.523626,48.988262,2,50,POINT (-1.523626 48.988262)
-1.52294,48.114914,2,35,POINT (-1.52294 48.114914)
-1.522298,43.437332,2,64,POINT (-1.522298 43.437332)
-1.52123,43.526859,2,64,POINT (-1.52123 43.526859)
-1.5197900533676147,47.28558349609375,4,44,POINT (-1.5197900533676147 47.28558349609375)
-1.5196690559387207,47.2855224609375,4,44,POINT (-1.5196690559387207 47.2855224609375)
-1.519112,43.492885,5,64,POINT (-1.519112 43.492885)
-1.5160379,48.898219,2,50,POINT (-1.5160379 48.898219)
-1.515348,43.482128,2,64,POINT (-1.515348 43.482128)
-1.514359,48.054525,2,35,POINT (-1.514359 48.054525)
-1.513712,47.055246,4,44,POINT (-1.513712 47.055246)
-1.5132,47.1617,4,44,POINT (-1.5132 47.1617)
-1.5122859,48.5537084,2,50,POINT (-1.5122859 48.5537084)
-1.51225,48.89915,1,50,POINT (-1.51225 48.89915)
-1.512033,43.500191,2,64,POINT (-1.512033 43.500191)
-1.51197,43.48389,4,64,POINT (-1.51197 43.48389)
-1.51163,46.684349,4,85,POINT (-1.51163 46.684349)
-1.51079,47.27488,5,44,POINT (-1.51079 47.27488)
-1.5105,47.2746,5,44,POINT (-1.5105 47.2746)
-1.51049,47.27461,5,44,POINT (-1.51049 47.27461)
-1.51034,47.27558,5,44,POINT (-1.51034 47.27558)
-1.5103,47.2756,5,44,POINT (-1.5103 47.2756)
-1.51027,47.27609,5,44,POINT (-1.51027 47.27609)
-1.50997,46.940701,4,85,POINT (-1.50997 46.940701)
-1.509453,43.446564,2,64,POINT (-1.509453 43.446564)
-1.508447925326274,47.25090051279224,12,44,POINT (-1.508447925326274 47.25090051279224)
-1.50769,46.767872,4,85,POINT (-1.50769 46.767872)
-1.506315,48.904942,1,50,POINT (-1.506315 48.904942)
-1.50551,46.766079,4,85,POINT (-1.50551 46.766079)
-1.5052815,48.5527294,2,50,POINT (-1.5052815 48.5527294)
-1.504994,48.213748,2,35,POINT (-1.504994 48.213748)
-1.504764,48.903776,1,50,POINT (-1.504764 48.903776)
-1.501391,48.049286,2,35,POINT (-1.501391 48.049286)
-1.5012,47.437694,4,44,POINT (-1.5012 47.437694)
-1.4999864,48.5542101,1,50,POINT (-1.4999864 48.5542101)
-1.499777,48.554186,1,50,POINT (-1.499777 48.554186)
-1.4993222,43.30801307,2,64,POINT (-1.4993222 43.30801307)
-1.498943,47.269888,8,44,POINT (-1.498943 47.269888)
-1.49881,47.655756,4,44,POINT (-1.49881 47.655756)
-1.498578,43.479191,2,64,POINT (-1.498578 43.479191)
-1.498428,47.29969,4,44,POINT (-1.498428 47.29969)
-1.4969919919967651,49.513797760009766,2,50,POINT (-1.4969919919967651 49.513797760009766)
-1.494696,47.959038,2,35,POINT (-1.494696 47.959038)
-1.491811,43.545513,2,40,POINT (-1.491811 43.545513)
-1.49111,46.425529,4,85,POINT (-1.49111 46.425529)
-1.490912,47.097019,4,44,POINT (-1.490912 47.097019)
-1.490235,43.523514,2,64,POINT (-1.490235 43.523514)
-1.489553,47.951885,2,35,POINT (-1.489553 47.951885)
-1.489418,47.265314,2,44,POINT (-1.489418 47.265314)
-1.48938447,47.29850005,4,44,POINT (-1.48938447 47.29850005)
-1.486906,47.057456,4,44,POINT (-1.486906 47.057456)
-1.486141,47.720665,4,44,POINT (-1.486141 47.720665)
-1.484521,47.24945,4,44,POINT (-1.484521 47.24945)
-1.4835191,47.2662859,1,44,POINT (-1.4835191 47.2662859)
-1.4835190773010254,47.26628494262695,1,44,POINT (-1.4835190773010254 47.26628494262695)
-1.483338,47.442061,3,44,POINT (-1.483338 47.442061)
-1.482092,49.513653,2,50,POINT (-1.482092 49.513653)
-1.480394,48.456085,2,35,POINT (-1.480394 48.456085)
-1.4801865,47.4399,2,44,POINT (-1.4801865 47.4399)
-1.479587,43.480652,2,64,POINT (-1.479587 43.480652)
-1.477648,43.493511,2,64,POINT (-1.477648 43.493511)
-1.472567,43.495884,2,64,POINT (-1.472567 43.495884)
-1.470652,43.491817,2,64,POINT (-1.470652 43.491817)
-1.47057402,43.48590064,5,64,POINT (-1.47057402 43.48590064)
-1.4689422,48.968137,2,50,POINT (-1.4689422 48.968137)
-1.4671269,48.760259,2,50,POINT (-1.4671269 48.760259)
-1.4666847,49.054234,2,50,POINT (-1.4666847 49.054234)
-1.466439,48.594319,1,50,POINT (-1.466439 48.594319)
-1.466206,43.494068,2,64,POINT (-1.466206 43.494068)
-1.45963,46.72031,4,85,POINT (-1.45963 46.72031)
-1.458963,43.47879,2,64,POINT (-1.458963 43.47879)
-1.4587,43.53783,3,40,POINT (-1.4587 43.53783)
-1.45660198,43.490553,1,64,POINT (-1.45660198 43.490553)
-1.455624,43.397102,2,64,POINT (-1.455624 43.397102)
-1.455062,43.499332,2,64,POINT (-1.455062 43.499332)
-1.4549578,48.752177,2,50,POINT (-1.4549578 48.752177)
-1.4546121,46.62349487,1,85,POINT (-1.4546121 46.62349487)
-1.454603,43.436344,2,64,POINT (-1.454603 43.436344)
-1.45374,46.66589,4,85,POINT (-1.45374 46.66589)
-1.4536927,49.0515211,2,50,POINT (-1.4536927 49.0515211)
-1.45349,47.398087,4,44,POINT (-1.45349 47.398087)
-1.452347,47.623454,4,44,POINT (-1.452347 47.623454)
-1.4523,46.596981,4,85,POINT (-1.4523 46.596981)
-1.45214,46.90633,4,85,POINT (-1.45214 46.90633)
-1.449028,47.783883,4,44,POINT (-1.449028 47.783883)
-1.446481,43.562065,4,40,POINT (-1.446481 43.562065)
-1.446297,43.339203,2,64,POINT (-1.446297 43.339203)
-1.44448,46.6534,1,85,POINT (-1.44448 46.6534)
-1.442726,43.661537,2,40,POINT (-1.442726 43.661537)
-1.4412921,49.0486743,2,50,POINT (-1.4412921 49.0486743)
-1.44083,46.66913,4,85,POINT (-1.44083 46.66913)
-1.440785,47.267334,4,44,POINT (-1.440785 47.267334)
-1.4405983,47.1852293,3,44,POINT (-1.4405983 47.1852293)
-1.4401486,48.9124279,2,50,POINT (-1.4401486 48.9124279)
-1.4400962,49.0438633,2,50,POINT (-1.4400962 49.0438633)
-1.43984,46.66842,2,85,POINT (-1.43984 46.66842)
-1.439839,48.185246,2,35,POINT (-1.439839 48.185246)
-1.43974,46.66842,4,85,POINT (-1.43974 46.66842)
-1.439685,43.653248,2,40,POINT (-1.439685 43.653248)
-1.4383,46.650558,6,85,POINT (-1.4383 46.650558)
-1.436018,47.01779,4,44,POINT (-1.436018 47.01779)
-1.435022,46.647014,2,85,POINT (-1.435022 46.647014)
-1.432675,47.19593,4,44,POINT (-1.432675 47.19593)
-1.432498,46.224022,3,17,POINT (-1.432498 46.224022)
-1.43236,46.682899,4,85,POINT (-1.43236 46.682899)
-1.432253,43.645058,4,40,POINT (-1.432253 43.645058)
-1.431817,47.441948,4,44,POINT (-1.431817 47.441948)
-1.431739,46.669009,4,85,POINT (-1.431739 46.669009)
-1.430495,43.708202,2,40,POINT (-1.430495 43.708202)
-1.430494,46.971725,4,44,POINT (-1.430494 46.971725)
-1.430464,46.708982,2,85,POINT (-1.430464 46.708982)
-1.430135,47.200016,4,44,POINT (-1.430135 47.200016)
-1.43012,46.34767,4,85,POINT (-1.43012 46.34767)
-1.429953,46.669237,4,85,POINT (-1.429953 46.669237)
-1.429861,48.009899,2,35,POINT (-1.429861 48.009899)
-1.429139,46.698169,2,85,POINT (-1.429139 46.698169)
-1.4291,46.6909,6,85,POINT (-1.4291 46.6909)
-1.428843,46.702999,4,85,POINT (-1.428843 46.702999)
-1.428592,43.388065,2,64,POINT (-1.428592 43.388065)
-1.4282,46.671021,4,85,POINT (-1.4282 46.671021)
-1.427644,46.71395,2,85,POINT (-1.427644 46.71395)
-1.425559,43.595455,4,40,POINT (-1.425559 43.595455)
-1.42513259,43.6455718,4,40,POINT (-1.42513259 43.6455718)
-1.4251,46.492908,4,85,POINT (-1.4251 46.492908)
-1.42502,46.6642,4,85,POINT (-1.42502 46.6642)
-1.424702,46.723121,10,85,POINT (-1.424702 46.723121)
-1.422498,47.124176,4,44,POINT (-1.422498 47.124176)
-1.4209417,49.3787366,2,50,POINT (-1.4209417 49.3787366)
-1.420695,43.468288,2,64,POINT (-1.420695 43.468288)
-1.419992,47.495595,4,44,POINT (-1.419992 47.495595)
-1.417247,46.644182,1,85,POINT (-1.417247 46.644182)
-1.4147694,48.8358569,2,50,POINT (-1.4147694 48.8358569)
-1.413827,48.104744,1,35,POINT (-1.413827 48.104744)
-1.41197,46.93412,4,85,POINT (-1.41197 46.93412)
-1.41135,49.130605,2,50,POINT (-1.41135 49.130605)
-1.410933,47.081675,2,44,POINT (-1.410933 47.081675)
-1.410125,43.788254,2,40,POINT (-1.410125 43.788254)
-1.4097179,47.0831916,6,44,POINT (-1.4097179 47.0831916)
-1.406844,46.187012,1,17,POINT (-1.406844 46.187012)
-1.40609,46.670441,4,85,POINT (-1.40609 46.670441)
-1.4060821,49.1868957,2,50,POINT (-1.4060821 49.1868957)
-1.4059549570083618,46.639896392822266,2,85,POINT (-1.4059549570083618 46.639896392822266)
-1.40589264,46.67115995,6,85,POINT (-1.40589264 46.67115995)
-1.404951,47.365936,4,44,POINT (-1.404951 47.365936)
-1.403729,43.358055,1,64,POINT (-1.403729 43.358055)
-1.4035618,49.668173,2,50,POINT (-1.4035618 49.668173)
-1.403169,47.701217,2,44,POINT (-1.403169 47.701217)
-1.40277,46.66093,4,85,POINT (-1.40277 46.66093)
-1.40227,46.5927,4,85,POINT (-1.40227 46.5927)
-1.402247,43.786724,2,40,POINT (-1.402247 43.786724)
-1.400397,43.360764,2,64,POINT (-1.400397 43.360764)
-1.400322,48.259888,2,35,POINT (-1.400322 48.259888)
-1.399953,47.155328,4,44,POINT (-1.399953 47.155328)
-1.397512,47.074964,4,44,POINT (-1.397512 47.074964)
-1.397154,43.348384,4,64,POINT (-1.397154 43.348384)
-1.396896,43.631031,4,40,POINT (-1.396896 43.631031)
-1.394381,48.7941251,2,50,POINT (-1.394381 48.7941251)
-1.393396,47.170026,2,44,POINT (-1.393396 47.170026)
-1.393255,48.071251,2,35,POINT (-1.393255 48.071251)
-1.392039,46.183592,3,17,POINT (-1.392039 46.183592)
-1.390747,46.40573,6,85,POINT (-1.390747 46.40573)
-1.390726,43.670666,4,40,POINT (-1.390726 43.670666)
-1.38766148,47.70646222,4,44,POINT (-1.38766148 47.70646222)
-1.386764,46.347566,4,85,POINT (-1.386764 46.347566)
-1.386753,43.487186,2,64,POINT (-1.386753 43.487186)
-1.386463,48.112137,2,35,POINT (-1.386463 48.112137)
-1.386023,43.541794,4,40,POINT (-1.386023 43.541794)
-1.38599,46.73901,4,85,POINT (-1.38599 46.73901)
-1.3852,49.0802,1,50,POINT (-1.3852 49.0802)
-1.385066,43.851494,2,40,POINT (-1.385066 43.851494)
-1.385048,47.098967,4,44,POINT (-1.385048 47.098967)
-1.38346433,47.70708673,2,44,POINT (-1.38346433 47.70708673)
-1.3820192,49.4878826,2,50,POINT (-1.3820192 49.4878826)
-1.381743,47.914845,2,35,POINT (-1.381743 47.914845)
-1.380766,47.720652,4,44,POINT (-1.380766 47.720652)
-1.37949435,47.41108404,1,44,POINT (-1.37949435 47.41108404)
-1.379421,47.411066,1,44,POINT (-1.379421 47.411066)
-1.379295,47.712905,4,44,POINT (-1.379295 47.712905)
-1.378626,43.814949,2,40,POINT (-1.378626 43.814949)
-1.378539,46.027521,2,17,POINT (-1.378539 46.027521)
-1.377925,46.17418428,2,17,POINT (-1.377925 46.17418428)
-1.37759,47.718186,4,44,POINT (-1.37759 47.718186)
-1.376317,47.057271,4,44,POINT (-1.376317 47.057271)
-1.374363,48.663549,1,54,POINT (-1.374363 48.663549)
-1.374239,47.411751,4,44,POINT (-1.374239 47.411751)
-1.372122,47.621263,4,44,POINT (-1.372122 47.621263)
-1.3691367,48.6908636,2,50,POINT (-1.3691367 48.6908636)
-1.367359,46.200984,3,17,POINT (-1.367359 46.200984)
-1.366432,45.960114,4,17,POINT (-1.366432 45.960114)
-1.364357,48.410597,2,35,POINT (-1.364357 48.410597)
-1.3638731,48.6838561,2,50,POINT (-1.3638731 48.6838561)
-1.3632336,48.6867883,2,50,POINT (-1.3632336 48.6867883)
-1.359458,43.849495,4,40,POINT (-1.359458 43.849495)
-1.3577,43.6368,1,40,POINT (-1.3577 43.6368)
-1.35685396,43.9543369,2,40,POINT (-1.35685396 43.9543369)
-1.354674,48.690703,2,50,POINT (-1.354674 48.690703)
-1.351954,45.972849,3,17,POINT (-1.351954 45.972849)
-1.35140609,46.19570678,4,17,POINT (-1.35140609 46.19570678)
-1.351041,46.957664,6,85,POINT (-1.351041 46.957664)
-1.350787,43.265263,2,64,POINT (-1.350787 43.265263)
-1.3505134,48.9096407,2,50,POINT (-1.3505134 48.9096407)
-1.350442,43.316139,2,64,POINT (-1.350442 43.316139)
-1.35021886,46.95692654,4,85,POINT (-1.35021886 46.95692654)
-1.349169,47.236772,4,44,POINT (-1.349169 47.236772)
-1.348234,47.319132,4,44,POINT (-1.348234 47.319132)
-1.3479410409927368,46.669132232666016,2,85,POINT (-1.3479410409927368 46.669132232666016)
-1.347532,48.649714,3,50,POINT (-1.347532 48.649714)
-1.346143,47.448143,4,44,POINT (-1.346143 47.448143)
-1.3419384,48.68083874,2,50,POINT (-1.3419384 48.68083874)
-1.3417481,48.6795961,3,50,POINT (-1.3417481 48.6795961)
-1.340886,47.178242,4,44,POINT (-1.340886 47.178242)
-1.340355,43.178417,2,64,POINT (-1.340355 43.178417)
-1.339434,47.083183,2,44,POINT (-1.339434 47.083183)
-1.337746,47.139538,4,44,POINT (-1.337746 47.139538)
-1.337741,47.082876,2,44,POINT (-1.337741 47.082876)
-1.336941,46.666453,6,85,POINT (-1.336941 46.666453)
-1.3367836,48.6249671,2,50,POINT (-1.3367836 48.6249671)
-1.336469,43.485744,2,64,POINT (-1.336469 43.485744)
-1.334967,47.269653,4,44,POINT (-1.334967 47.269653)
-1.33143,46.19102,3,17,POINT (-1.33143 46.19102)
-1.33125,47.00351,4,85,POINT (-1.33125 47.00351)
-1.330115,43.692356,4,40,POINT (-1.330115 43.692356)
-1.328835,43.75444,4,40,POINT (-1.328835 43.75444)
-1.325962,46.1798642,2,17,POINT (-1.325962 46.1798642)
-1.32592,43.751686,2,40,POINT (-1.32592 43.751686)
-1.32577,48.584798,8,50,POINT (-1.32577 48.584798)
-1.322585,47.313,4,49,POINT (-1.322585 47.313)
-1.321756,46.330966,4,85,POINT (-1.321756 46.330966)
-1.320199,48.523811,2,50,POINT (-1.320199 48.523811)
-1.320068,47.832005,2,35,POINT (-1.320068 47.832005)
-1.317532,46.155851,3,17,POINT (-1.317532 46.155851)
-1.317223,47.657008,4,44,POINT (-1.317223 47.657008)
-1.31707683,46.18655661,6,17,POINT (-1.31707683 46.18655661)
-1.314985,43.661247,4,40,POINT (-1.314985 43.661247)
-1.313715,48.39946,2,35,POINT (-1.313715 48.39946)
-1.3130607,49.4095477,2,50,POINT (-1.3130607 49.4095477)
-1.312809,43.610508,2,40,POINT (-1.312809 43.610508)
-1.31272,46.714,4,85,POINT (-1.31272 46.714)
-1.31215,46.974091,4,85,POINT (-1.31215 46.974091)
-1.308939,47.061157,4,44,POINT (-1.308939 47.061157)
-1.308621,48.441345,2,35,POINT (-1.308621 48.441345)
-1.307135,47.205485,4,44,POINT (-1.307135 47.205485)
-1.306919,43.662987,2,40,POINT (-1.306919 43.662987)
-1.30677,45.941801,3,17,POINT (-1.30677 45.941801)
-1.305198,47.73678,4,44,POINT (-1.305198 47.73678)
-1.3036013,49.5938654,2,50,POINT (-1.3036013 49.5938654)
-1.303562,43.385555,2,64,POINT (-1.303562 43.385555)
-1.303443,43.876064,4,40,POINT (-1.303443 43.876064)
-1.301604,48.178528,2,35,POINT (-1.301604 48.178528)
-1.30144,48.338428,2,35,POINT (-1.30144 48.338428)
-1.300524,47.101168,4,44,POINT (-1.300524 47.101168)
-1.298317,43.234406,2,64,POINT (-1.298317 43.234406)
-1.29718,46.947361,4,85,POINT (-1.29718 46.947361)
-1.2958843,49.3798413,2,50,POINT (-1.2958843 49.3798413)
-1.294157,47.39103,4,44,POINT (-1.294157 47.39103)
-1.293884,47.517368,4,44,POINT (-1.293884 47.517368)
-1.29272,46.672119,4,85,POINT (-1.29272 46.672119)
-1.292284,43.494446,2,64,POINT (-1.292284 43.494446)
-1.292032,44.213303,2,40,POINT (-1.292032 44.213303)
-1.291272,48.01049,2,35,POINT (-1.291272 48.01049)
-1.2911409,48.6198576,2,50,POINT (-1.2911409 48.6198576)
-1.290308,47.276517,4,44,POINT (-1.290308 47.276517)
-1.28624508,47.08027089,3,44,POINT (-1.28624508 47.08027089)
-1.284393,47.346324,4,44,POINT (-1.284393 47.346324)
-1.2832819,49.0258146,2,50,POINT (-1.2832819 49.0258146)
-1.282014,47.085153,4,44,POINT (-1.282014 47.085153)
-1.2819547,49.1611428,2,50,POINT (-1.2819547 49.1611428)
-1.281681,47.140034,4,44,POINT (-1.281681 47.140034)
-1.28119602,47.09754279,18,44,POINT (-1.28119602 47.09754279)
-1.279461,47.089987,4,44,POINT (-1.279461 47.089987)
-1.277813,47.461336,4,44,POINT (-1.277813 47.461336)
-1.276077,46.159822,3,17,POINT (-1.276077 46.159822)
-1.274674,48.343723,2,35,POINT (-1.274674 48.343723)
-1.2716169,49.5886421,2,50,POINT (-1.2716169 49.5886421)
-1.268571,47.162907,2,44,POINT (-1.268571 47.162907)
-1.267346,47.337381,4,49,POINT (-1.267346 47.337381)
-1.266139,47.16296,4,44,POINT (-1.266139 47.16296)
-1.265068,45.91099,3,17,POINT (-1.265068 45.91099)
-1.2645353,49.3199395,2,50,POINT (-1.2645353 49.3199395)
-1.2642285,48.9483719,2,50,POINT (-1.2642285 48.9483719)
-1.262695,48.404282,2,35,POINT (-1.262695 48.404282)
-1.261491,44.082491,6,40,POINT (-1.261491 44.082491)
-1.2592659,49.6187571,2,50,POINT (-1.2592659 49.6187571)
-1.258727,44.03413,2,40,POINT (-1.258727 44.03413)
-1.256211,43.429482,2,64,POINT (-1.256211 43.429482)
-1.255185,49.309777,2,50,POINT (-1.255185 49.309777)
-1.2504703,48.841466,2,50,POINT (-1.2504703 48.841466)
-1.250123,44.445004,4,40,POINT (-1.250123 44.445004)
-1.2491715,49.0897834,2,50,POINT (-1.2491715 49.0897834)
-1.248399,47.076892,4,44,POINT (-1.248399 47.076892)
-1.24703674,44.45071211,2,40,POINT (-1.24703674 44.45071211)
-1.245858,44.650799,2,33,POINT (-1.245858 44.650799)
-1.2448201,49.3028024,2,50,POINT (-1.2448201 49.3028024)
-1.24442,47.265602,4,49,POINT (-1.24442 47.265602)
-1.244016,43.306767,2,64,POINT (-1.244016 43.306767)
-1.243968,48.506386,2,35,POINT (-1.243968 48.506386)
-1.2436855,49.1000191,2,50,POINT (-1.2436855 49.1000191)
-1.2421829,49.3034833,2,50,POINT (-1.2421829 49.3034833)
-1.24029603,43.68212111,2,40,POINT (-1.24029603 43.68212111)
-1.2400218,44.45923178,4,40,POINT (-1.2400218 44.45923178)
-1.237678,43.556313,4,40,POINT (-1.237678 43.556313)
-1.233588,43.165531,2,64,POINT (-1.233588 43.165531)
-1.233307,43.708225,2,40,POINT (-1.233307 43.708225)
-1.233201,47.941502,4,35,POINT (-1.233201 47.941502)
-1.23013,46.774151,4,85,POINT (-1.23013 46.774151)
-1.228767,43.688267,4,40,POINT (-1.228767 43.688267)
-1.228706,47.430853,4,44,POINT (-1.228706 47.430853)
-1.227322,44.202587,4,40,POINT (-1.227322 44.202587)
-1.227091,44.063213,2,40,POINT (-1.227091 44.063213)
-1.22665,46.77294,4,85,POINT (-1.22665 46.77294)
-1.226381,48.834159,2,50,POINT (-1.226381 48.834159)
-1.224409,43.640213,4,40,POINT (-1.224409 43.640213)
-1.22376,46.53632,4,85,POINT (-1.22376 46.53632)
-1.220807,44.205605,4,40,POINT (-1.220807 44.205605)
-1.22077205,44.20556967,8,40,POINT (-1.22077205 44.20556967)
-1.219229,48.11093710000001,2,35,POINT (-1.219229 48.11093710000001)
-1.2192249,48.8367225,2,50,POINT (-1.2192249 48.8367225)
-1.218257,48.108665,2,35,POINT (-1.218257 48.108665)
-1.217667,48.367737,2,35,POINT (-1.217667 48.367737)
-1.213377,43.77866,4,40,POINT (-1.213377 43.77866)
-1.2124275,44.58129089,2,33,POINT (-1.2124275 44.58129089)
-1.211315,48.122837,2,35,POINT (-1.211315 48.122837)
-1.210774,48.355366,2,35,POINT (-1.210774 48.355366)
-1.21,48.12,1,35,POINT (-1.21 48.12)
-1.208492,48.1096611,2,35,POINT (-1.208492 48.1096611)
-1.207559,44.606632,2,33,POINT (-1.207559 44.606632)
-1.207212,48.860445,2,50,POINT (-1.207212 48.860445)
-1.20519,43.474678,2,64,POINT (-1.20519 43.474678)
-1.204654,46.152179,2,17,POINT (-1.204654 46.152179)
-1.204504,47.339675,4,49,POINT (-1.204504 47.339675)
-1.202032,44.632652,2,33,POINT (-1.202032 44.632652)
-1.201663,44.641716,5,33,POINT (-1.201663 44.641716)
-1.201118,48.353207,2,35,POINT (-1.201118 48.353207)
-1.19986463,44.0331341,2,40,POINT (-1.19986463 44.0331341)
-1.199684,45.697498,6,17,POINT (-1.199684 45.697498)
-1.19840202,47.37171155,2,44,POINT (-1.19840202 47.37171155)
-1.197509,47.621767,4,44,POINT (-1.197509 47.621767)
-1.19743601177825,44.993004231809124,2,33,POINT (-1.19743601177825 44.993004231809124)
-1.197093,48.357157,2,35,POINT (-1.197093 48.357157)
-1.196869,47.369918,4,44,POINT (-1.196869 47.369918)
-1.195649,44.735584,6,33,POINT (-1.195649 44.735584)
-1.195334,45.001762,2,33,POINT (-1.195334 45.001762)
-1.194709,45.886536,3,17,POINT (-1.194709 45.886536)
-1.194246,48.349651,2,35,POINT (-1.194246 48.349651)
-1.194101,48.066334,2,35,POINT (-1.194101 48.066334)
-1.193047,44.658496,5,33,POINT (-1.193047 44.658496)
-1.19098,48.91603,2,50,POINT (-1.19098 48.91603)
-1.189167,47.286139,3,49,POINT (-1.189167 47.286139)
-1.1891329694156174,47.407691498712914,1,44,POINT (-1.1891329694156174 47.407691498712914)
-1.188577,47.287826,4,49,POINT (-1.188577 47.287826)
